lat,lng,Structure_Number,system_use_code,city_id,geometry_x,geometry_y
36.86993996,-76.22902712,K12309,0,NORFOLK,-76.22902712,36.86993996
36.8699679,-76.23832075,J121089,0,NORFOLK,-76.23832075,36.8699679
36.86996992,-76.28299773,F13126,0,NORFOLK,-76.28299773,36.86996992
36.86997053,-76.26493079,G12142,,NORFOLK,,
36.87000762,-76.22298382,K12702,0,NORFOLK,-76.22298382,36.87000762
36.87000967,-76.23823429,J121088,0,NORFOLK,-76.23823429,36.87000967
36.87001216,-76.30418705,D1361,0,NORFOLK,-76.30418705,36.87001216
36.87006361,-76.23651693,J121227,0,NORFOLK,-76.23651693,36.87006361
36.8700733,-76.23342944,J12795,0,NORFOLK,-76.23342944,36.8700733
36.87007735,-76.30413388,D1362,0,NORFOLK,-76.30413388,36.87007735
36.87010303,-76.20056626,N12166,0,NORFOLK,-76.20056626,36.87010303
36.87014987,-76.23631411,J121231,0,NORFOLK,-76.23631411,36.87014987
36.87020361,-76.23653864,J121228,0,NORFOLK,-76.23653864,36.87020361
36.87021997,-76.24340409,I122333,0,NORFOLK,-76.24340409,36.87021997
36.87026281,-76.31036787,C1312,0,NORFOLK,-76.31036787,36.87026281
36.87026525,-76.24254482,J122330,0,NORFOLK,-76.24254482,36.87026525
36.8702723,-76.29848951,D13799,0,NORFOLK,-76.29848951,36.8702723
36.8703029,-76.29867121,D13759,0,NORFOLK,-76.29867121,36.8703029
36.87032224,-76.2328419,K12934,0,NORFOLK,-76.2328419,36.87032224
36.8703383,-76.2019813,N12174,0,NORFOLK,-76.2019813,36.8703383
36.87034187,-76.29844929,D13800,0,NORFOLK,-76.29844929,36.87034187
36.87035266,-76.20207015,N12173,0,NORFOLK,-76.20207015,36.87035266
36.87035847,-76.25597098,H12360,0,NORFOLK,-76.25597098,36.87035847
36.87036088,-76.23567455,J121234,0,NORFOLK,-76.23567455,36.87036088
36.87038239,-76.23576082,J121232,0,NORFOLK,-76.23576082,36.87038239
36.87043826,-76.29860043,D13761,0,NORFOLK,-76.29860043,36.87043826
36.87045863,-76.24255672,J122331,0,NORFOLK,-76.24255672,36.87045863
36.87046052,-76.24268262,J122332,0,NORFOLK,-76.24268262,36.87046052
36.87046975,-76.23555835,J121235,0,NORFOLK,-76.23555835,36.87046975
36.87050463,-76.22955909,K12271,0,NORFOLK,-76.22955909,36.87050463
36.87052575,-76.23578409,J121233,0,NORFOLK,-76.23578409,36.87052575
36.87054531,-76.23560793,J121236,0,NORFOLK,-76.23560793,36.87054531
36.87057697,-76.2247263,K12218,0,NORFOLK,-76.2247263,36.87057697
36.87060089,-76.30764829,C1341,0,NORFOLK,-76.30764829,36.87060089
36.87060373,-76.22468135,K12220,0,NORFOLK,-76.22468135,36.87060373
36.87061419,-76.30550454,C1263,0,NORFOLK,-76.30550454,36.87061419
36.87062608,-76.23681622,J121229,0,NORFOLK,-76.23681622,36.87062608
36.87065333,-76.30765079,C1239,0,NORFOLK,-76.30765079,36.87065333
36.87066399,-76.23672461,J121230,0,NORFOLK,-76.23672461,36.87066399
36.87069718,-76.26153044,H12152,,NORFOLK,,
36.87070132,-76.23500702,J121237,0,NORFOLK,-76.23500702,36.87070132
36.87071484,-76.3076958,C1237,0,NORFOLK,-76.3076958,36.87071484
36.87072932,-76.23208005,K12367,0,NORFOLK,-76.23208005,36.87072932
36.87073314,-76.26171876,H12150,,NORFOLK,,
36.87078198,-76.23506126,J121238,0,NORFOLK,-76.23506126,36.87078198
36.87079087,-76.2347976,J121239,0,NORFOLK,-76.2347976,36.87079087
36.8707914,-76.26150239,H12153,,NORFOLK,,
36.87083268,-76.25609724,H12361,0,NORFOLK,-76.25609724,36.87083268
36.87083315,-76.26166286,H12151,,NORFOLK,,
36.87085541,-76.25586196,H12366,0,NORFOLK,-76.25586196,36.87085541
36.87087107,-76.2348514,J121240,0,NORFOLK,-76.2348514,36.87087107
36.87091238,-76.23232199,K12366,0,NORFOLK,-76.23232199,36.87091238
36.87091397,-76.29816753,D12821,0,NORFOLK,-76.29816753,36.87091397
36.87093435,-76.31070809,C1210,0,NORFOLK,-76.31070809,36.87093435
36.87093582,-76.29835378,D12763,0,NORFOLK,-76.29835378,36.87093582
36.87093902,-76.30660169,C1245,0,NORFOLK,-76.30660169,36.87093902
36.87095489,-76.30670951,C1240,0,NORFOLK,-76.30670951,36.87095489
36.87097271,-76.24232367,J122323,0,NORFOLK,-76.24232367,36.87097271
36.87097636,-76.30650903,C1247,0,NORFOLK,-76.30650903,36.87097636
36.87097685,-76.31057018,C1211,0,NORFOLK,-76.31057018,36.87097685
36.8709802,-76.29812391,D12822,0,NORFOLK,-76.29812391,36.8709802
36.87098274,-76.23457021,J12815,0,NORFOLK,-76.23457021,36.87098274
36.87100627,-76.22994585,K12273,0,NORFOLK,-76.22994585,36.87100627
36.87101341,-76.23803536,J121225,0,NORFOLK,-76.23803536,36.87101341
36.87101938,-76.26921002,G12115,0,NORFOLK,-76.26921002,36.87101938
36.87103006,-76.30647314,C1248,0,NORFOLK,-76.30647314,36.87103006
36.8710443,-76.30669215,C1242,0,NORFOLK,-76.30669215,36.8710443
36.87105263,-76.23794506,J121224,0,NORFOLK,-76.23794506,36.87105263
36.87106403,-76.24233536,J122296,0,NORFOLK,-76.24233536,36.87106403
36.87107746,-76.29829765,D12765,0,NORFOLK,-76.29829765,36.87107746
36.87108174,-76.23003697,K12403,0,NORFOLK,-76.23003697,36.87108174
36.87109164,-76.19913394,N12198,0,NORFOLK,-76.19913394,36.87109164
36.87110746,-76.30664778,C1243,0,NORFOLK,-76.30664778,36.87110746
36.87110949,-76.30647672,C1253,0,NORFOLK,-76.30647672,36.87110949
36.87112723,-76.30654924,C1254,0,NORFOLK,-76.30654924,36.87112723
36.87119439,-76.30758308,C1235,0,NORFOLK,-76.30758308,36.87119439
36.87119567,-76.23409398,J1223044,0,NORFOLK,-76.23409398,36.87119567
36.87121578,-76.1990625,N12199,0,NORFOLK,-76.1990625,36.87121578
36.87123736,-76.2872346,E12903,0,NORFOLK,-76.2872346,36.87123736
36.87125219,-76.28482071,E12887,0,NORFOLK,-76.28482071,36.87125219
36.87128821,-76.30567078,C1262,0,NORFOLK,-76.30567078,36.87128821
36.87128938,-76.26811639,G12112,0,NORFOLK,-76.26811639,36.87128938
36.8713036,-76.28491219,E12888,0,NORFOLK,-76.28491219,36.8713036
36.87130734,-76.30585701,C1259,0,NORFOLK,-76.30585701,36.87130734
36.87131323,-76.28749441,E12904,0,NORFOLK,-76.28749441,36.87131323
36.87136737,-76.30567518,C1261,0,NORFOLK,-76.30567518,36.87136737
36.87138623,-76.26810047,G12111,0,NORFOLK,-76.26810047,36.87138623
36.87140138,-76.23205035,K12369,0,NORFOLK,-76.23205035,36.87140138
36.87141348,-76.30506883,C1258,0,NORFOLK,-76.30506883,36.87141348
36.87142073,-76.30533014,C1257,0,NORFOLK,-76.30533014,36.87142073
36.8714744,-76.26846453,G12109,0,NORFOLK,-76.26846453,36.8714744
36.87147443,-76.28471534,E12919,0,NORFOLK,-76.28471534,36.87147443
36.87152732,-76.28481065,E12918,0,NORFOLK,-76.28481065,36.87152732
36.87157009,-76.30818535,C1232,0,NORFOLK,-76.30818535,36.87157009
36.8715972,-76.28863862,E12935,0,NORFOLK,-76.28863862,36.8715972
36.87161596,-76.27259156,G12503,0,NORFOLK,-76.27259156,36.87161596
36.87162565,-76.2833056,F12907,0,NORFOLK,-76.2833056,36.87162565
36.87163139,-76.28875927,E12937,0,NORFOLK,-76.28875927,36.87163139
36.87164351,-76.25066849,I12722,0,NORFOLK,-76.25066849,36.87164351
36.87166025,-76.2697952,G12104,0,NORFOLK,-76.2697952,36.87166025
36.87167299,-76.28027908,F12781,0,NORFOLK,-76.28027908,36.87167299
36.8716745,-76.22841965,K12186,0,NORFOLK,-76.22841965,36.8716745
36.8716808,-76.24248082,J122295,0,NORFOLK,-76.24248082,36.8716808
36.87173775,-76.28029829,F12780,0,NORFOLK,-76.28029829,36.87173775
36.87174906,-76.26974507,G12103,0,NORFOLK,-76.26974507,36.87174906
36.87175918,-76.24249045,J122294,0,NORFOLK,-76.24249045,36.87175918
36.871836,-76.28321638,F12906,0,NORFOLK,-76.28321638,36.871836
36.87194491,-76.23208028,K12387,0,NORFOLK,-76.23208028,36.87194491
36.87199244,-76.31045727,C128,0,NORFOLK,-76.31045727,36.87199244
36.87199916,-76.24606009,I122562,0,NORFOLK,-76.24606009,36.87199916
36.87201225,-76.28174139,F12855,0,NORFOLK,-76.28174139,36.87201225
36.87201514,-76.27816844,F1234,0,NORFOLK,-76.27816844,36.87201514
36.8720426,-76.27800172,F1243,0,NORFOLK,-76.27800172,36.8720426
36.8720581,-76.3105371,C129,0,NORFOLK,-76.3105371,36.8720581
36.87207933,-76.24594514,I122549,0,NORFOLK,-76.24594514,36.87207933
36.87208669,-76.28198944,F12858,0,NORFOLK,-76.28198944,36.87208669
36.87209703,-76.28170766,F12850,0,NORFOLK,-76.28170766,36.87209703
36.87213149,-76.27802224,F1242,0,NORFOLK,-76.27802224,36.87213149
36.87214879,-76.27818792,F1231,0,NORFOLK,-76.27818792,36.87214879
36.87216479,-76.27808038,F1233,0,NORFOLK,-76.27808038,36.87216479
36.8721674,-76.23156995,K12388,0,NORFOLK,-76.23156995,36.8721674
36.87217475,-76.28195459,F12852,0,NORFOLK,-76.28195459,36.87217475
36.872204,-76.28454429,E12916,0,NORFOLK,-76.28454429,36.872204
36.87225416,-76.23158611,K12389,0,NORFOLK,-76.23158611,36.87225416
36.87229911,-76.28831726,E12931,0,NORFOLK,-76.28831726,36.87229911
36.87231536,-76.24355866,I122221,0,NORFOLK,-76.24355866,36.87231536
36.87232498,-76.24346325,I122220,0,NORFOLK,-76.24346325,36.87232498
36.87233486,-76.28844351,E12932,0,NORFOLK,-76.28844351,36.87233486
36.8723677,-76.24848787,I122534,0,NORFOLK,-76.24848787,36.8723677
36.87242318,-76.24264907,J122219,0,NORFOLK,-76.24264907,36.87242318
36.87246356,-76.22859302,K1286,0,NORFOLK,-76.22859302,36.87246356
36.8724943,-76.24266847,J122218,0,NORFOLK,-76.24266847,36.8724943
36.87249954,-76.28823695,E12929,0,NORFOLK,-76.28823695,36.87249954
36.87250541,-76.28049975,F12773,0,NORFOLK,-76.28049975,36.87250541
36.87250807,-76.23245191,K12374,0,NORFOLK,-76.23245191,36.87250807
36.87253149,-76.28834336,E12930,0,NORFOLK,-76.28834336,36.87253149
36.87256944,-76.28052508,F12772,0,NORFOLK,-76.28052508,36.87256944
36.87262031,-76.24613754,I122545,0,NORFOLK,-76.24613754,36.87262031
36.87263817,-76.24783882,I122533,0,NORFOLK,-76.24783882,36.87263817
36.87271978,-76.28143679,F12845,0,NORFOLK,-76.28143679,36.87271978
36.87278741,-76.28167343,F12847,0,NORFOLK,-76.28167343,36.87278741
36.87280586,-76.28139926,F12839,0,NORFOLK,-76.28139926,36.87280586
36.87281068,-76.27836521,F1228,0,NORFOLK,-76.27836521,36.87281068
36.87283142,-76.27826162,F1241,0,NORFOLK,-76.27826162,36.87283142
36.87288149,-76.28165138,F12841,0,NORFOLK,-76.28165138,36.87288149
36.87289735,-76.22758545,K1282,0,NORFOLK,-76.22758545,36.87289735
36.87294684,-76.22782892,K1285,0,NORFOLK,-76.22782892,36.87294684
36.8729711,-76.22764644,K1284,0,NORFOLK,-76.22764644,36.8729711
36.8729867,-76.27840151,F1227,0,NORFOLK,-76.27840151,36.8729867
36.87302061,-76.27716412,F1256,0,NORFOLK,-76.27716412,36.87302061
36.87304282,-76.27705126,F1255,0,NORFOLK,-76.27705126,36.87304282
36.87305102,-76.27338569,G12501,0,NORFOLK,-76.27338569,36.87305102
36.87308615,-76.25483654,H12262,0,NORFOLK,-76.25483654,36.87308615
36.87310508,-76.29390612,E12603,0,NORFOLK,-76.29390612,36.87310508
36.87311332,-76.30178438,D1281,0,NORFOLK,-76.30178438,36.87311332
36.87313403,-76.29399734,E12604,0,NORFOLK,-76.29399734,36.87313403
36.87316218,-76.25474748,H12263,0,NORFOLK,-76.25474748,36.87316218
36.87318226,-76.2770302,F1252,0,NORFOLK,-76.2770302,36.87318226
36.87321077,-76.27709567,F1251,0,NORFOLK,-76.27709567,36.87321077
36.87340317,-76.22635758,K1279,0,NORFOLK,-76.22635758,36.87340317
36.87340832,-76.23228429,K12383,0,NORFOLK,-76.23228429,36.87340832
36.87341576,-76.30429732,D1271,0,NORFOLK,-76.30429732,36.87341576
36.87347962,-76.2640889,G121038,,NORFOLK,,
36.87349681,-76.23233757,K12384,0,NORFOLK,-76.23233757,36.87349681
36.87350447,-76.22654037,K1281,0,NORFOLK,-76.22654037,36.87350447
36.87351144,-76.26420183,G121037,,NORFOLK,,
36.87351736,-76.28134806,F12749,0,NORFOLK,-76.28134806,36.87351736
36.87355034,-76.27854352,F1226,0,NORFOLK,-76.27854352,36.87355034
36.87355419,-76.22644562,K1280,0,NORFOLK,-76.22644562,36.87355419
36.87355531,-76.27843427,F1239,0,NORFOLK,-76.27843427,36.87355531
36.87358987,-76.26883216,G121002,0,NORFOLK,-76.26883216,36.87358987
36.87363334,-76.27855807,F1225,0,NORFOLK,-76.27855807,36.87363334
36.87364639,-76.26880152,G121003,0,NORFOLK,-76.26880152,36.87364639
36.87365203,-76.25472698,H12258,,NORFOLK,,
36.87367605,-76.25483532,H12259,,NORFOLK,,
36.8737107,-76.23157909,K12385,0,NORFOLK,-76.23157909,36.8737107
36.87376226,-76.28249865,F12806,0,NORFOLK,-76.28249865,36.87376226
36.87376365,-76.26321263,H121040,,NORFOLK,,
36.87377083,-76.26309824,H121041,,NORFOLK,,
36.87378114,-76.24294356,J122215,0,NORFOLK,-76.24294356,36.87378114
36.87379184,-76.23163287,K12386,0,NORFOLK,-76.23163287,36.87379184
36.87380341,-76.25412056,H12256,0,NORFOLK,-76.25412056,36.87380341
36.87382649,-76.29358466,E12600,0,NORFOLK,-76.29358466,36.87382649
36.87384607,-76.293676,E12599,0,NORFOLK,-76.293676,36.87384607
36.87385074,-76.24296252,J122164,0,NORFOLK,-76.24296252,36.87385074
36.87386284,-76.277263,F1250,0,NORFOLK,-76.277263,36.87386284
36.87386562,-76.26122117,H121057,,NORFOLK,,
36.8738747,-76.27415635,F1262,0,NORFOLK,-76.27415635,36.8738747
36.87387611,-76.25420321,H12304,0,NORFOLK,-76.25420321,36.87387611
36.87389213,-76.25649798,H12234,,NORFOLK,,
36.87390127,-76.25402335,H12255,0,NORFOLK,-76.25402335,36.87390127
36.87390788,-76.22517279,K1211,0,NORFOLK,-76.22517279,36.87390788
36.87391566,-76.25658798,H12235,,NORFOLK,,
36.87391753,-76.26141074,H121055,,NORFOLK,,
36.87391881,-76.2824268,F12807,0,NORFOLK,-76.2824268,36.87391881
36.87393221,-76.27408144,F1261,0,NORFOLK,-76.27408144,36.87393221
36.87394667,-76.26119385,H121059,,NORFOLK,,
36.87399063,-76.24239697,J122161,0,NORFOLK,-76.24239697,36.87399063
36.87399278,-76.22537024,K1214,0,NORFOLK,-76.22537024,36.87399278
36.87399722,-76.26138414,H121056,,NORFOLK,,
36.87399815,-76.27731081,F1249,0,NORFOLK,-76.27731081,36.87399815
36.87401753,-76.24248053,J122160,0,NORFOLK,-76.24248053,36.87401753
36.87401984,-76.2540773,H12254,0,NORFOLK,-76.2540773,36.87401984
36.87402362,-76.29349706,E12595,0,NORFOLK,-76.29349706,36.87402362
36.87404788,-76.29358117,E12596,0,NORFOLK,-76.29358117,36.87404788
36.87405002,-76.22526128,K1212,0,NORFOLK,-76.22526128,36.87405002
36.87406774,-76.25642876,H12228,,NORFOLK,,
36.87406884,-76.26203599,H121052,,NORFOLK,,
36.87408878,-76.25651575,H12229,,NORFOLK,,
36.87410028,-76.28347339,F12809,0,NORFOLK,-76.28347339,36.87410028
36.8741164,-76.29735914,D12528,0,NORFOLK,-76.29735914,36.8741164
36.8741189,-76.26222938,H121049,,NORFOLK,,
36.87412483,-76.25727694,H12231,,NORFOLK,,
36.87414995,-76.26201209,H121053,,NORFOLK,,
36.87415264,-76.29746934,D12527,0,NORFOLK,-76.29746934,36.87415264
36.87416402,-76.28370811,F12812,0,NORFOLK,-76.28370811,36.87416402
36.87417708,-76.29700218,D12525,0,NORFOLK,-76.29700218,36.87417708
36.87418716,-76.2574939,H12233,,NORFOLK,,
36.87418927,-76.28342962,F12810,0,NORFOLK,-76.28342962,36.87418927
36.87419212,-76.23044734,K1258,0,NORFOLK,-76.23044734,36.87419212
36.8741966,-76.26219942,H121051,,NORFOLK,,
36.87419749,-76.23640879,J12543,0,NORFOLK,-76.23640879,36.87419749
36.87420258,-76.297076,D12524,0,NORFOLK,-76.297076,36.87420258
36.8742082,-76.28214325,F12753.01,0,NORFOLK,-76.28214325,36.8742082
36.87421725,-76.25724074,H12230,,NORFOLK,,
36.87422167,-76.23629701,J12541,0,NORFOLK,-76.23629701,36.87422167
36.87423848,-76.26292017,H121044,,NORFOLK,,
36.87425745,-76.28366693,F12814,0,NORFOLK,-76.28366693,36.87425745
36.87426708,-76.26302428,H121045,,NORFOLK,,
36.8742711,-76.25745965,H12232,,NORFOLK,,
36.8742755,-76.26284422,H121046,,NORFOLK,,
36.87428045,-76.23624021,J12542,0,NORFOLK,-76.23624021,36.87428045
36.87428541,-76.23050838,K1257,0,NORFOLK,-76.23050838,36.87428541
36.87429121,-76.22973065,K1254,0,NORFOLK,-76.22973065,36.87429121
36.8742988,-76.25819927,H12199,,NORFOLK,,
36.87432073,-76.25829879,H12198,,NORFOLK,,
36.87434918,-76.26281951,H121047,,NORFOLK,,
36.87435595,-76.22968471,K1253,0,NORFOLK,-76.22968471,36.87435595
36.87437338,-76.23624924,J12540,0,NORFOLK,-76.23624924,36.87437338
36.87440406,-76.23644584,J125009,0,NORFOLK,-76.23644584,36.87440406
36.87440778,-76.22399399,K128,0,NORFOLK,-76.22399399,36.87440778
36.87441492,-76.2629704,H121048,,NORFOLK,,
36.87442395,-76.23633319,J12539,0,NORFOLK,-76.23633319,36.87442395
36.87442742,-76.26613375,G126000,0,NORFOLK,-76.26613375,36.87442742
36.87445958,-76.2256757,K1215,0,NORFOLK,-76.2256757,36.87445958
36.87450023,-76.22418534,K1210,0,NORFOLK,-76.22418534,36.87450023
36.87450909,-76.28181249,F12753,0,NORFOLK,-76.28181249,36.87450909
36.87451074,-76.2664732,G121129,0,NORFOLK,-76.2664732,36.87451074
36.87454571,-76.22408276,K129,0,NORFOLK,-76.22408276,36.87454571
36.87454789,-76.25358017,H12253,0,NORFOLK,-76.25358017,36.87454789
36.87458477,-76.24643421,I122428,0,NORFOLK,-76.24643421,36.87458477
36.87460715,-76.28193905,F12754,0,NORFOLK,-76.28193905,36.87460715
36.87463319,-76.24610962,I122409,0,NORFOLK,-76.24610962,36.87463319
36.87465451,-76.23117473,K12633,0,NORFOLK,-76.23117473,36.87465451
36.87465744,-76.30166987,D12139,0,NORFOLK,-76.30166987,36.87465744
36.87465839,-76.25236692,I12276,0,NORFOLK,-76.25236692,36.87465839
36.87466871,-76.30169336,D12138,0,NORFOLK,-76.30169336,36.87466871
36.8746706,-76.22338664,K127,0,NORFOLK,-76.22338664,36.8746706
36.87467955,-76.24625389,I122371,0,NORFOLK,-76.24625389,36.87467955
36.87469371,-76.24612813,I122370,0,NORFOLK,-76.24612813,36.87469371
36.87473362,-76.2312288,K12632,0,NORFOLK,-76.2312288,36.87473362
36.87474934,-76.28566176,E12817,0,NORFOLK,-76.28566176,36.87474934
36.87475736,-76.2524909,I12274,0,NORFOLK,-76.2524909,36.87475736
36.87476259,-76.30203793,D12141,0,NORFOLK,-76.30203793,36.87476259
36.87481409,-76.28588438,E12819,0,NORFOLK,-76.28588438,36.87481409
36.87481435,-76.27162269,G12123,0,NORFOLK,-76.27162269,36.87481435
36.87481917,-76.29704776,D12522,0,NORFOLK,-76.29704776,36.87481917
36.87483623,-76.25229542,I12277,0,NORFOLK,-76.25229542,36.87483623
36.87483867,-76.2325801,K12627,0,NORFOLK,-76.2325801,36.87483867
36.87483879,-76.25382939,H12251,,NORFOLK,,
36.87484981,-76.29715262,D12521,0,NORFOLK,-76.29715262,36.87484981
36.87486787,-76.27147413,G121123,0,NORFOLK,-76.27147413,36.87486787
36.87486949,-76.23654787,J12538,0,NORFOLK,-76.23654787,36.87486949
36.87488446,-76.28585262,E12830,0,NORFOLK,-76.28585262,36.87488446
36.87488562,-76.27153258,G12124,0,NORFOLK,-76.27153258,36.87488562
36.87488637,-76.2364375,J12537,0,NORFOLK,-76.2364375,36.87488637
36.87491496,-76.22597567,K1216,0,NORFOLK,-76.22597567,36.87491496
36.87498612,-76.26804062,G121013,0,NORFOLK,-76.26804062,36.87498612
36.87499135,-76.25295316,I12272,0,NORFOLK,-76.25295316,36.87499135
36.87501095,-76.25062423,I12586,0,NORFOLK,-76.25062423,36.87501095
36.87501666,-76.29695961,D12519,0,NORFOLK,-76.29695961,36.87501666
36.87502974,-76.24300722,J122156,0,NORFOLK,-76.24300722,36.87502974
36.87503793,-76.26592388,G121023,0,NORFOLK,-76.26592388,36.87503793
36.87504793,-76.29706321,D12518,0,NORFOLK,-76.29706321,36.87504793
36.87504946,-76.26569086,G121027,0,NORFOLK,-76.26569086,36.87504946
36.87505804,-76.25101533,I12566,0,NORFOLK,-76.25101533,36.87505804
36.87506232,-76.25028858,I12587,0,NORFOLK,-76.25028858,36.87506232
36.87506655,-76.2429978,J122155,0,NORFOLK,-76.2429978,36.87506655
36.87507427,-76.23658577,J12535,0,NORFOLK,-76.23658577,36.87507427
36.87508234,-76.27101975,G121124,0,NORFOLK,-76.27101975,36.87508234
36.87508304,-76.27088942,G12126,0,NORFOLK,-76.27088942,36.87508304
36.87508828,-76.2364791,J12536,0,NORFOLK,-76.2364791,36.87508828
36.87510003,-76.26590159,G121024,0,NORFOLK,-76.26590159,36.87510003
36.87511831,-76.26572706,G121026,0,NORFOLK,-76.26572706,36.87511831
36.87511948,-76.24296872,J122154,0,NORFOLK,-76.24296872,36.87511948
36.87512818,-76.27102815,G12125,0,NORFOLK,-76.27102815,36.87512818
36.87512896,-76.27079657,G12127,0,NORFOLK,-76.27079657,36.87512896
36.87513824,-76.26580263,G121025,0,NORFOLK,-76.26580263,36.87513824
36.87514205,-76.25420987,H12248,,NORFOLK,,
36.87514339,-76.28701475,E12821,0,NORFOLK,-76.28701475,36.87514339
36.87516391,-76.25427657,H12249,,NORFOLK,,
36.87518609,-76.22994262,K1246,0,NORFOLK,-76.22994262,36.87518609
36.87519161,-76.28722661,E12824,0,NORFOLK,-76.28722661,36.87519161
36.87520495,-76.28696351,E12822,0,NORFOLK,-76.28696351,36.87520495
36.87522427,-76.29295768,E12584,0,NORFOLK,-76.29295768,36.87522427
36.87525159,-76.27079979,G12128,0,NORFOLK,-76.27079979,36.87525159
36.87526643,-76.23158378,K12630,0,NORFOLK,-76.23158378,36.87526643
36.87527138,-76.29286845,E12585,0,NORFOLK,-76.29286845,36.87527138
36.87527447,-76.22999391,K1245,0,NORFOLK,-76.22999391,36.87527447
36.87528908,-76.2871886,E12825,0,NORFOLK,-76.2871886,36.87528908
36.87533852,-76.29309952,E12580,0,NORFOLK,-76.29309952,36.87533852
36.87534246,-76.22632466,K1217,0,NORFOLK,-76.22632466,36.87534246
36.87534697,-76.23162924,K12631,0,NORFOLK,-76.23162924,36.87534697
36.8753579,-76.22911207,K1241,0,NORFOLK,-76.22911207,36.8753579
36.87538656,-76.23656285,J125008,0,NORFOLK,-76.23656285,36.87538656
36.87540025,-76.29287252,E12566,0,NORFOLK,-76.29287252,36.87540025
36.87540121,-76.29305309,E12563,0,NORFOLK,-76.29305309,36.87540121
36.87541892,-76.29084111,E12608,0,NORFOLK,-76.29084111,36.87541892
36.87542385,-76.29295777,E12564,0,NORFOLK,-76.29295777,36.87542385
36.87542855,-76.22316257,K1294,0,NORFOLK,-76.22316257,36.87542855
36.87543006,-76.23925188,J12530,0,NORFOLK,-76.23925188,36.87543006
36.87544057,-76.22904491,K1240,0,NORFOLK,-76.22904491,36.87544057
36.87544213,-76.25497399,H12224,0,NORFOLK,-76.25497399,36.87544213
36.87544284,-76.23914318,J12529,0,NORFOLK,-76.23914318,36.87544284
36.87544856,-76.29092436,E12610,0,NORFOLK,-76.29092436,36.87544856
36.87545069,-76.29077405,E12609,0,NORFOLK,-76.29077405,36.87545069
36.87545656,-76.30172831,D12129,0,NORFOLK,-76.30172831,36.87545656
36.87545986,-76.25508389,H12223,0,NORFOLK,-76.25508389,36.87545986
36.87546725,-76.22952884,K1244,0,NORFOLK,-76.22952884,36.87546725
36.87550419,-76.29096064,E12611,0,NORFOLK,-76.29096064,36.87550419
36.87551891,-76.29074306,E12615,0,NORFOLK,-76.29074306,36.87551891
36.87555419,-76.30201211,D12124,0,NORFOLK,-76.30201211,36.87555419
36.87555633,-76.22314765,K1295,0,NORFOLK,-76.22314765,36.87555633
36.87555778,-76.23662697,J125007,0,NORFOLK,-76.23662697,36.87555778
36.87556608,-76.27013646,G12129,0,NORFOLK,-76.27013646,36.87556608
36.8755677,-76.30172563,D12130,0,NORFOLK,-76.30172563,36.8755677
36.87556978,-76.23268087,K12624,0,NORFOLK,-76.23268087,36.87556978
36.87557417,-76.29093058,E12612,0,NORFOLK,-76.29093058,36.87557417
36.87557535,-76.22662719,K1228,0,NORFOLK,-76.22662719,36.87557535
36.87557656,-76.2392809,J12528,0,NORFOLK,-76.2392809,36.87557656
36.87559895,-76.24694461,I1227803,0,NORFOLK,-76.24694461,36.87559895
36.87561644,-76.27004549,G12130,0,NORFOLK,-76.27004549,36.87561644
36.87563478,-76.25486442,H12238,0,NORFOLK,-76.25486442,36.87563478
36.87563927,-76.30203152,D12133,0,NORFOLK,-76.30203152,36.87563927
36.87564006,-76.25584093,H12226,0,NORFOLK,-76.25584093,36.87564006
36.87564595,-76.24599176,I122360,0,NORFOLK,-76.24599176,36.87564595
36.87564865,-76.25299873,I12287,0,NORFOLK,-76.25299873,36.87564865
36.87566558,-76.23269939,K12622,0,NORFOLK,-76.23269939,36.87566558
36.87567392,-76.25314175,I12288,,NORFOLK,,
36.87567598,-76.25593936,H12215,0,NORFOLK,-76.25593936,36.87567598
36.87568084,-76.2548894,H12239,0,NORFOLK,-76.2548894,36.87568084
36.87568479,-76.24682812,I122363,0,NORFOLK,-76.24682812,36.87568479
36.87568979,-76.24671428,I122362,0,NORFOLK,-76.24671428,36.87568979
36.8756927,-76.24696766,I122365,0,NORFOLK,-76.24696766,36.8756927
36.87570223,-76.25498962,H12237,0,NORFOLK,-76.25498962,36.87570223
36.87575267,-76.24589482,I122352,0,NORFOLK,-76.24589482,36.87575267
36.87577863,-76.23036561,K1250,0,NORFOLK,-76.23036561,36.87577863
36.87578351,-76.23686644,J125005,0,NORFOLK,-76.23686644,36.87578351
36.87578801,-76.29466876,D12559,0,NORFOLK,-76.29466876,36.87578801
36.87582795,-76.22709139,K1229,0,NORFOLK,-76.22709139,36.87582795
36.87583822,-76.23676252,J125006,0,NORFOLK,-76.23676252,36.87583822
36.87584018,-76.25570551,H12211,0,NORFOLK,-76.25570551,36.87584018
36.87586151,-76.25665933,H12206,0,NORFOLK,-76.25665933,36.87586151
36.87586563,-76.2304218,K1251,0,NORFOLK,-76.2304218,36.87586563
36.87588393,-76.25677012,H12205,0,NORFOLK,-76.25677012,36.87588393
36.87588839,-76.25574239,H12212,0,NORFOLK,-76.25574239,36.87588839
36.87588894,-76.29474092,D12536,0,NORFOLK,-76.29474092,36.87588894
36.875916,-76.2270381,K1230,0,NORFOLK,-76.2270381,36.875916
36.87591861,-76.2558444,H12209,0,NORFOLK,-76.2558444,36.87591861
36.87592528,-76.25680754,H12204,0,NORFOLK,-76.25680754,36.87592528
